country,subtype,story_id,url,title,publish_date,media_name
Austria,Aedes,3ef319747a1eea8e3406de7c6b845c2ff8a6c626794f15decdd678aeace484a3,https://kurier.at/chronik/oesterreich/besondere-gelsenart-nun-haeufig-in-der-steiermark-zu-finden/402025965,Besondere Gelsenart nun häufig in der Steiermark zu finden,2022-05-31,kurier.at
Austria,Aedes,45de5e0e6954cb0c95f2ed0a142635bbde643bca6b38260b69faa6c57935b518,https://kurier.at/chronik/welt/chikungunya-virus-asiatische-tigermuecke-italien-oesterreich-infektionen/403089863,Chikungunya-Virus breitet sich in beliebten Touristen-Regionen aus,2025-10-03,kurier.at
Austria,Aedes,64476706cb89ac00522b323e8ad8b8c9c0609b9720c215ceb03e4471ecbfe5ff,https://www.sn.at/panorama/oesterreich/weltweit-impfstoff-chikungunya-wien-148350847,Weltweit erster Impfstoff gegen Chikungunya kommt aus Wien,2023-11-10,sn.at
Austria,Aedes,801e14e4b729533784a01aa874ad773f16ed1db281b240e07a006083df0b70a0,https://steiermark.orf.at/stories/3220078/,Nach Hochwasser kommen die Gelsen,2023-08-16,orf.at
Austria,Aedes,800e0edf5cf1d98cd9de9e871f1f036b9540d3f4e587facee64049fa09768446,https://www.vol.at/virologe-streeck-fordert-eingreiftruppe-fuer-infektionskrankheiten/6660704,"Virologe Streeck fordert ""Eingreiftruppe für Infektionskrankheiten""",2020-06-28,vol.at
Austria,Aedes,4fdd696fcc8402c75e96c43220f96b5b652fc5cc662f1d771c6fc133380c4eff,http://diepresse.com/home/panorama/welt/4960349/ZikaVirus-jetzt-auch-in-Vietnam?from=rss,Zika-Virus jetzt auch in Vietnam,2016-04-05,diepresse.com
Austria,Aedes,ca7f0bbbe218d246da2460e655982f661a94ddb5315d6f59f6b8cb41e37f8629,https://www.krone.at/3471342,Diese Gefahren lauern im „Dschungel Österreich“,2024-07-26,krone.at
Austria,Aedes,f6cd3b21ca97ca3820df05ff4b1e2994ab72ebbedff51c6d058330e78c9851a1,https://www.derstandard.at/story/3000000203552/biotechnologe-chemikalien-machen-langfristig-nie-sinn?ref=rss,"Biotechnologe: ""Chemikalien machen langfristig nie Sinn""",2024-01-19,derstandard.at
Austria,Aedes,06f1dd0c4246368a2667da438d5881956e7924db4abda0d901a16b2ff84eaac6,https://www.krone.at/3009908,Asiatische Tigermücke in ganz Österreich entdeckt,2023-05-17,krone.at
Austria,Aedes,d71e94ff3db1d74e96ffbeb3642d09d123612522f9cc3f6b16ada690dd1c9738,http://www.vol.at/zika-virus-aktionsplan-fuer-zentralamerika-alarm-in-florida/apa-s24_1428018304,"Zika-Virus: Aktionsplan für Zentralamerika, Alarm in Florida",2016-02-04,vol.at
Austria,Aedes,068d2216926b0af07703d8c9341db9e46cded3f16ba9e5d4fb4ad5132148f88f,https://www.vol.at/tropenvirus-in-europa-wer-sich-jetzt-schuetzen-sollte/9545462,Tropisches Virus in Frankreich: Impfempfehlungen,2025-07-11,vol.at
Austria,Aedes,46b99b0164a3ca530f0758d1a7db398550ab1cb80eb5524570bb717e4ca827ca,https://www.derstandard.at/story/3000000030741/gelsen-im-anflug-das-hilft-dagegen?ref=rss,Gelsen im Anflug: Das hilft dagegen,2023-05-25,derstandard.at
Austria,Aedes,5b9fdfeb6a2edb37ac2511a8003346e3eb5c67633494a5c8ad356ec06b213795,https://volksblatt.at/chronik/oesterreich/forscher-bericht-zeigt-rasche-zunahme-invasiver-arten-806932/,Forscher-Bericht zeigt „rasche Zunahme“ invasiver Arten,2023-09-04,volksblatt.at
Austria,Aedes,039edba7c4954346a66a2f79e916d1d6f89385bcbb0a38b1348a52d4b63d6669,https://noe.orf.at/stories/3277428/,Gelsenplage im Herbst nach Hochwasser,2024-10-16,orf.at
Austria,Aedes,4e8d0eb25bb04e566cc75a2e2a532e0d08fa764e9da4eeeecdf9d8a9e92acc9c,https://www.profil.at/morgenpost/krankheiten-durch-steckmuecken-wie-gross-ist-die-gefahr-wirklich/403076513,Krankheiten durch Steckmücken: Wie groß ist die Gefahr wirklich?,2025-08-25,profil.at
Austria,Aedes,51c8ce83becc75a80d250b7a1d2a6be8724291c54217ee61752126fc5a55d4a9,https://kurier.at/wissen/gesundheit/asiatische-tigermuecke-2022-erstmals-in-allen-bundeslaendern-gefunden/402452862,Asiatische Tigermücke 2022 erstmals in allen Bundesländern gefunden,2023-05-17,kurier.at
Austria,Aedes,88c6ea47c11a906133c63b599a76c395b3f7af96b78324eaa8a3726a0a4d3033,https://www.sn.at/panorama/wissen/weniger-malaria-afrika-uebertragungsgebiete-158154781,Weniger Malaria in Afrika? Übertragungsgebiete könnten schrumpfen,2024-05-10,sn.at
Austria,Aedes,823a54d3458a695e4d810fa5822bf6822d470143853b1fa358cb1dc60650e078,http://kurier.at/politik/weltchronik/nicaragua-dengue-fieber-breitet-sich-rasch-aus/33.657.482/slideshow,Nicaragua: Dengue-Fieber breitet sich rasch aus,2013-11-01,kurier.at
Austria,Aedes,841cd8bd646c824f5a92b212bf9fca5995d6410408701febe5e65837cc071e95,https://kurier.at/chronik/welt/kampf-tigermuecken-paris-desinfiziert-desinfektion/402578024,Kampf gegen Tigermücken: Erstmals Teile von Paris desinfiziert,2023-09-01,kurier.at
Austria,Aedes,9203a36150b11f390cc70403dc19acb98eeac7939b5b96660fa87b102f5c7139,https://www.diepresse.com/20031781/gesundheitsrisiko-us-behoerde-stoppt-in-wien-entwickelten-impfstoff,„Gesundheitsrisiko“: US-Behörde stoppt in Wien entwickelten Impfstoff,2025-08-25,diepresse.com
Austria,Aedes,c9978defed71110744b1c9e50d3290127f613f275ab26d93225fa47229b64e5b,https://steiermark.orf.at/stories/3211425/,Graz gibt Empfehlungen gegen Tigermücke,2023-06-12,orf.at
Austria,Aedes,3b83080a1a9612ba79f388afd4a7439cb1ceef7013a59a38e0a731dec073ae8c,https://www.vol.at/apa-faktencheck-virales-mueckenstich-foto-ist-aus-2017/8112385,APA-Faktencheck: Virales Mückenstich-Foto ist aus 2017,2023-06-03,vol.at
Austria,Aedes,db3c26cf106c381a0511706f885372f6102535b8898c081f4cda66603c04f118,http://derstandard.at/2000034829598/Zika-Nachweis-erbracht-Virus-loest-Schaedelfehlbildung-aus?ref=rss,Nachweis erbracht: Zika-Virus löst Schädelfehlbildung aus,2016-04-14,derstandard.at
Austria,Aedes,68fd5aee5b2ad44c039787fae2fc6e7c4283760a7c846bb7a7c4cc53651b5ba2,http://derstandard.at/2000034669597/Mediziner-rechnen-mit-Ausbreitung-von-Zika-in-Suedeuropa?ref=rss,Mediziner rechnen mit Ausbreitung von Zika in Südeuropa,2016-04-12,derstandard.at
Austria,Aedes,970c0d25a0f165eda75f7577a87c396836fa39a26560a71a096b4139ad620ce4,https://www.oe24.at/welt/Zika-Virus-Alarm-Erste-Infektionen-jetzt-auch-in-Europa/403039004,Zika-Virus-Alarm: Erste Infektionen jetzt auch in Europa,2019-10-23,oe24.at
Austria,Aedes,390bb8ef8b32726d29a41b71c741eab601c109cf142cfa571351c0ec990a94a1,https://www.vol.at/durch-hochwasser-und-hitze-nun-ist-mit-einer-mueckenplage-zu-rechnen/7070181,Durch Hochwasser und Hitze: Nun ist mit einer Mückenplage zu rechnen,2021-07-24,vol.at
Austria,Aedes,1f1e05ac09dc3fbdba1e68a453f8b6c09f2b0a2377c7a00d54df57775bcfcf58,"https://www.nachrichten.at/panorama/weltspiegel/wird-durch-muecken-uebertragen-chikungunya-virus-breitet-sich-in-italien-weiter-aus;art17,4093123#ref=rss",Wird durch Mücken übertragen: Chikungunya-Virus breitet sich in Italien weiter aus,2025-10-03,nachrichten.at
Austria,Aedes,4e9b3ff7d9c69cc24b22f6a8b3a4f7013d5397798497705a79b97ddebea85013,http://sciencev2.orf.at/stories/1769163/,Neue Falle für Zika-Mücke,2016-04-08,orf.at
Austria,Aedes,317fdaae06e0f16b896022625edbca0847b51501357776ad09f9e88d42018be1,https://www.salzburg24.at/news/welt/who-alarmiert-wegen-hoher-zahl-von-dengue-faellen-159292270,WHO alarmiert wegen hoher Zahl von Dengue-Fällen,2024-05-31,salzburg24.at
Austria,Aedes,75cf01a0da4e327664cc935301fb95796b87aaaa2203f3bdbad708f233357a47,https://www.vol.at/corona-aufarbeitung-mehr-als-lockdown-tage-zaehlen/7914241,"Corona-Aufarbeitung mehr als ""Lockdown-Tage zählen""",2023-02-18,vol.at
Austria,Aedes,a882dfa22bbed377aa6a11bd7026bae8ab0b560d3552bdf4e389487347e1a370,https://tirol.orf.at/news/stories/2962126/,Tigermücke: Kampfansage im Winter,2019-02-02,orf.at
Austria,Aedes,b5a361e7e3b378f354df61eaf3da781aa7913d5933dc04290e0e963fa6200d88,http://www.wienerzeitung.at/themen_channel/wissen/mensch/835303_Olympische-Tigermuecken.html,Olympische Tigermücken,2016-08-01,wienerzeitung.at
Austria,Aedes,d0184df7d77d9835ffdea42efcc5141632ea63779a65a44110fedac7ad7bb609,https://volksblatt.at/mehr-tote-und-laengere-hitzeperioden-durch-klimakrise/,Mehr Tote und längere Hitzeperioden durch Klimakrise,2019-08-20,volksblatt.at
Austria,Aedes,23c6272ddc4326ebb1190f12bb2401905561ee0232308281fd4ecfb03685bd37,http://diepresse.com/home/panorama/welt/4960349/ZikaVirus-hetzt-auch-in-Vietnam?from=rss,Zika-Virus hetzt auch in Vietnam,2016-04-05,diepresse.com
Austria,Aedes,5ff64e47d775eea704b9a3518aa24c2feb8e9b929b7160095e521b5abf58286e,https://kurier.at/wissen/wissenschaft/koreanische-buschmuecke-in-tirol-gibt-es-bald-dengue-ausbrueche/400955513,Koreanische Buschmücke in Tirol: Gibt es bald Dengue-Ausbrüche?,2020-06-29,kurier.at
Austria,Aedes,dc6d277ed225889d87cbc86a906844541216ed26deb98222a513bb42cc213e27,https://vorarlberg.orf.at/stories/3315026/,Feuchte Wärme begünstigt Mückenschwärme,2025-07-27,orf.at
Austria,Aedes,e49c149619771ab06be9edb353ae3d1ed1b1e5293cd352e6c39e0a77ae3151a1,http://kurier.at/lebensart/gesundheit/wie-das-zika-virus-babyhirne-angreift/184.925.719,Wie das Zika-Virus Babyhirne angreift,2016-03-04,kurier.at
Austria,Aedes,1250ea99e4a9195321c63f93eb82bb3d13abeb013afe12a353c2aa8afe6d2933,"https://www.nachrichten.at/meine-welt/haus_garten/so-machen-wissenschafter-der-tigermuecke-den-garaus;art123,4077154#ref=rss",So machen Wissenschafter der Tigermücke den Garaus,2025-08-15,nachrichten.at
Austria,Aedes,f831c7a9489482dc7df9a0b709d0a33bdba118950aa43f09c676f3cfd6737592,http://derstandard.at/2000030669052/Zika-hat-keine-Auswirkungen-auf-Karnevalsfeiern?ref=rss,Zika hat keine Auswirkungen auf Karnevalsfeiern,2016-02-09,derstandard.at
Austria,Aedes,0f24371eebb77c8777954e653dbc2a377419ad33cecae593439705da0c9d70c2,https://kurier.at/wissen/gesundheit/von-affenpocken-bis-zika-diese-zoonosen-traten-bislang-auf/402017397,Von Affenpocken bis Zika: Diese Zoonosen traten bislang auf,2022-05-23,kurier.at
Austria,Aedes,fb0a7edbba27057a9657b42aaf2425229afdafb736e636a3679695c3389239e2,https://kurier.at/kolumnen/sommergetier/402043173,Sommergetier,2022-06-15,kurier.at
Austria,Aedes,ffb98be864149b99ead7dc07306b6d18ed0396731a7cd80031d0806115040987,https://www.vol.at/erstmals-infektionen-mit-chikungunya-virus-in-spanien/6251556,Erstmals Infektionen mit Chikungunya-Virus in Spanien,2019-06-15,vol.at
Austria,Aedes,21f0eef1bbb9c413172b1e381636588e7893e8f2910f6303961a83061ad66551,http://orf.at/stories/2335334/,Zika-Überträgermücke auf chilenischem Festland entdeckt,2016-04-19,orf.at
Austria,Aedes,3c963cafee8b4e6d605e7b5d2feaa6a6210d577d2a266d47194eeae185af29a5,https://www.krone.at/3049777,So gewinnen Sie den Kampf gegen die Gelsen,2023-07-06,krone.at
Austria,Aedes,75dc96d4a87514dc1e18f5773eea4a3523194fff35a8c645a92b38a6df04b35b,https://www.oe24.at/oesterreich/chronik/Toedliches-Virus-Pferd-starb-qualvoll-nach-Gelsenstich/404018045,Tödliches Virus: Pferd starb qualvoll nach Gelsenstich,2019-10-30,oe24.at
Austria,Aedes,c104651f8232393dec4b429f637a4bc630dac283c55603a7cd10b900ea433401,http://derstandard.at/2000028855944/Rekordausbreitung-Suedtirol-ruestet-sich-gegen-Tigermuecken-Invasion?ref=rss,Rekordausbreitung: Südtirol rüstet sich gegen Tigermücken-Invasion,2016-01-11,derstandard.at
Austria,Aedes,ef485f936e9dc231fadd0b798753443c5ac43f6db9daca2770e67ffdee91965c,https://www.sn.at/panorama/wissen/das-chikungunya-virus-italien-185417485,Das Chikungunya-Virus breitet sich in Italien weiter aus,2025-10-03,sn.at
Austria,Aedes,c0895edf474121831eee1f27d52360f1ac75902bddcb5bff5ba9454ebd33c1ea,https://orf.at/stories/3329603/,Paris besprüht ganze Wohnviertel,2023-09-01,orf.at
Austria,Aedes,9e385ef73eb7fc6b520fb77c04799db64592df04b844ebc24fe4815196e5372b,http://derstandard.at/1371172053179/Hundehautwurm-dringt-nach-Mitteleuropa-vor,Hundehautwurm dringt nach Mitteleuropa vor,2013-07-14,derstandard.at
Austria,Aedes,10c02f3762a692588feb5ab34b57d329028ac44fbdf3dc51e4308a2e6b4cf36a,http://madonna.oe24.at/gesund/WHO-warnt-vor-exotischen-Krankheiten/138445837,WHO warnt vor exotischen Krankheiten,2014-04-04,oe24.at
Austria,Aedes,14cdcbfb22fe4a19d7d382a5028fd281ca688d2f93f2dcc26c048527fb5f8658,https://wienerbezirksblatt.at/asiatische-tigermuecke-schleppt-neue-krankheiten-ein/,Neue Krankheiten durch Asiatische Tigermücke,2023-05-19,wienerbezirksblatt.at
Austria,Aedes,4c189c552861ea0b2d5e21df8c6d6cf33d07fcad6de9faa0bf585bf680ab2313,http://www.oe24.at/oesterreich/chronik/Angriff-der-Horror-Gelsen/191684923,Angriff der Horror-Gelsen,2015-06-09,oe24.at
